DATA,A,B,C,D,E
2017-05-12,18.519859674679356,38.27991317702682,11.534055528020936,18.41167972494442,32.114563080500616
2017-05-13,18.699215327518573,37.44388339234368,11.280580299085177,17.67645421098828,30.734291639065503
2017-05-14,19.63005531643214,38.430971773865224,11.706478309530327,16.833399816928257,30.231392411812017
2017-05-15,19.195972153708233,38.72576909022817,11.553510899456592,17.45130308025869,30.116554794506133
2017-05-16,18.26173617949135,39.047569367320385,11.15397128265393,17.49984943778239,29.991077140642183
2017-05-17,18.783834300940907,37.40896459455673,11.102535031202258,17.371447887315366,29.122274720410186
2017-05-18,19.15463028016029,36.0296699376935,11.608550883093216,17.265098010320298,30.378728634820796
2017-05-19,19.99631627974697,37.791994234671115,11.461233055402037,16.841492791194806,30.303597561857394
2017-05-20,20.81877326845217,36.49398457209691,11.144239797879647,17.682788882904767,29.050788314431184
2017-05-21,21.179034500690648,35.583371623927434,11.257046469978851,17.9258786426742,29.66422262096086
2017-05-22,20.44152652968924,34.98722776270841,11.515763552268506,17.12113193280087,30.169413257795036
2017-05-23,20.018457237569976,34.61584994729776,12.083182608015065,17.013382349805653,30.002132735617224
2017-05-24,20.32818524471167,34.54826946281925,12.198414792522403,17.268304467987676,31.456368804325596
2017-05-25,19.890286796389848,34.357988152721376,12.386822547083531,17.61570394639153,32.44004442201372
2017-05-26,19.723261759465036,32.85890342032117,12.519971505682133,18.293047267450607,33.64482656725914
2017-05-27,19.715838603620657,33.70058294964219,12.428483828172785,17.911822939837577,34.67518263983043
2017-05-28,20.25643006846518,32.629398295349,11.995226312678723,17.89432847240347,34.97423306143012
2017-05-29,20.039639911432083,33.132201638769295,11.916759118176962,18.147120847166896,33.731070698133564
2017-05-30,19.274238719780328,33.00414809917543,11.830844987287046,18.597294401284145,32.4936952526872
2017-05-31,19.150770945144142,34.05812818644697,12.34552626720468,18.183897298638172,31.54871367468372
2017-06-01,18.447008841426232,35.55392549513307,12.168211634187847,17.713527739824062,31.108622814612854
2017-06-02,17.922393454336508,34.694079785663234,12.305658480244972,18.463319294338834,29.59207181493822
2017-06-03,17.845170406328428,34.982196644857886,12.578925359774892,18.92913309557992,30.95440891878525
2017-06-04,17.91275070890857,34.61802929763437,13.14490845286658,18.55741891494709,32.04527316665667
2017-06-05,18.025938151675835,33.398707958687204,13.018796192111505,17.853643320813024,32.64818849155156
2017-06-06,18.442175117252198,32.962513037464575,13.357463166212199,18.48728073099232,33.50911602082623
2017-06-07,18.289050408607142,32.45211518050896,12.909945250408903,18.559459515460325,32.256851976177295
2017-06-08,17.511815296028807,33.40496352416745,13.381859886573796,19.15516514906521,32.6787406483807
2017-06-09,18.07811890665352,33.71728113912363,12.965816566079864,18.315473597569913,31.230610688294025
2017-06-10,18.062746730040264,32.89997785083981,12.658860085527806,18.821474159677795,31.243731222840996
2017-06-11,18.745508599033098,32.66648107057823,12.186239088383847,18.61767756902251,31.41674600613927
2017-06-12,18.8437700559766,33.20080723124,11.947545419514457,18.55924247441895,31.044528662384728
2017-06-13,19.28376490336483,32.980234168172515,11.545658151012944,17.67829305623502,31.799985852803232
2017-06-14,19.844906713585864,32.72577693828528,12.106990953100304,16.856676254837712,32.37110681936789
2017-06-15,19.56050326702635,33.84695171634307,11.53147491030371,16.616050780973275,31.150394682926123
2017-06-16,19.555183391808992,33.21593172530687,11.845365055798123,16.464247888706176,31.40210082548967
2017-06-17,19.638210878037853,32.55063847115547,12.367739325414288,16.974627205697445,30.42436260077498
2017-06-18,20.260566243223103,33.287118034598,12.232038422010476,16.501957354826132,28.91773710682442
2017-06-19,19.25659953573024,31.949243227641478,12.629052288126816,17.24975282999214,29.648510348446145
2017-06-20,20.185370652415976,32.73270860249906,12.775683824536177,17.562171331363462,30.969225790027977
2017-06-21,21.181894805380043,31.3568254597613,12.300356955336802,18.15382847170822,31.004039657802995
2017-06-22,22.21787276828173,32.22345807297703,11.8089775688861,17.917855248167303,31.250144785787267
2017-06-23,21.937104499471456,33.494487592152225,11.56869425240936,17.79727666764731,32.805145833948316
2017-06-24,22.200899210416413,32.391093988259286,11.527016722503586,18.381496088392336,33.17535029980813
2017-06-25,21.640729752975478,32.44981373229346,11.099445633058838,18.259178923152675,33.97621902090518
2017-06-26,21.35444000104516,31.330971483796326,11.354924005631123,17.387466722943614,34.737550042669035
2017-06-27,21.95171562176923,32.02601671051586,11.768694265261141,18.213142569587646,35.470993108308605
2017-06-28,21.79122549009241,30.488754450272904,12.038716639683464,17.68079128311607,36.59823607756545
2017-06-29,22.346964972191504,29.447277369477636,12.522272532373353,18.1874843998141,35.757248721566654
2017-06-30,22.908502379035408,29.119013685749998,12.289093368130608,17.438627586736853,37.064724506301104
2017-07-01,21.89131357389355,28.90065674978827,12.183837454123886,17.231305889179687,35.832161148072444
2017-07-02,20.86739244489324,27.48060407927887,12.726280547253682,17.530259597421875,34.37492042646282
2017-07-03,21.193007235914337,28.1917488882915,13.186475265338641,18.159692959954796,34.01961400434861
2017-07-04,21.238280937315103,29.439519026266805,12.940447608549412,18.329603218395356,35.32361602924314
2017-07-05,21.0300616314392,28.612673354707123,12.88713820762931,18.168599805218552,36.52346280459754
2017-07-06,21.6480887037039,29.660018791318283,13.494013619398029,18.120953218271463,37.70499465496039
2017-07-07,22.51403728602004,29.442061003210355,13.26211918633081,18.70209169140136,37.05874121745927
2017-07-08,22.384630208958903,29.26635948592476,12.914826420870984,18.436121789366428,36.1604697802809
2017-07-09,22.799741814859754,28.00487726465822,12.296034712386668,18.1823973861589,37.519627473428116
2017-07-10,22.880387899322912,27.942068450869904,12.492487247687263,18.552148886896646,39.22363307514862
2017-07-11,23.955324346914743,26.89861097616991,12.152949289040944,19.046360233435784,38.212175486164035
2017-07-12,23.903564888631283,26.578003481809066,12.241362143567166,18.809353180302953,37.13507510141556
2017-07-13,24.739423760600566,26.68690871605267,12.388192538957853,17.99762007825166,37.043277745637084
2017-07-14,24.36799490339443,27.323770027601572,12.300919122708054,17.384502162751122,38.57461137234723
2017-07-15,24.984625547625225,27.092678785619455,12.500107437204534,16.931694596686356,37.35912938355949
2017-07-16,25.84959826647583,26.98317547737219,13.012533056000315,16.34662748311916,36.850808589659756
2017-07-17,25.268690465041725,27.42284996834534,13.578674097907633,16.63392363361974,35.212919726729204
2017-07-18,26.107660699725827,28.031985699801606,14.232513505408392,16.7177942126397,36.6562367135027
2017-07-19,24.948442248237814,29.105274912439583,14.803956527007735,17.09270670533004,34.88532922518589
2017-07-20,25.948428904696577,30.280938002709583,15.05231818973465,17.684024121707463,33.79818133625609
2017-07-21,26.056739334348386,28.905163809449775,15.346051421384033,18.400206996672168,35.139011982142264
2017-07-22,26.296372976693842,30.246745694389276,14.963698005794521,18.615935909447515,33.91380964789047
2017-07-23,25.312795059112627,28.738109899707606,15.688797495374263,19.198073403465884,33.589650593556094
2017-07-24,24.975895276712293,27.559050002861632,15.063282365402246,19.34180606284892,32.89694847631989
2017-07-25,24.760654014494033,28.27221596732315,15.507278931759629,18.43865782402528,34.292725669761516
2017-07-26,23.798547135175923,27.0556224490375,14.756689407489873,17.655132844154313,35.78846046196188
2017-07-27,22.85819605587331,28.230892105887087,15.340686670553943,17.80723985264274,37.04909794980125
2017-07-28,22.083572598823544,28.635001521961723,15.298070189041084,18.180696592164303,37.074599654620854
2017-07-29,22.43280170134897,28.99304712697642,15.366448759169614,18.03219357593239,37.22391671684764
2017-07-30,23.047598491378736,28.981637054140485,14.706974829330768,17.364122873268908,35.665306238715274
2017-07-31,23.91855772620695,29.009458044666438,15.381015743983891,17.842476511444705,35.137979798963286
2017-08-01,23.97638704051734,27.992576417788033,15.012110224155766,17.782641772601444,36.47074975134139
2017-08-02,24.108771606753574,26.962905600940015,15.192184646494079,18.46845200918865,36.54460885173228
2017-08-03,23.17207148630472,28.08169084656388,14.490297289762818,19.189927245155772,37.15472760714933
2017-08-04,23.54092138719129,27.24754417309197,14.997277241055096,19.6484646046272,36.74770737618444
2017-08-05,23.63844684880677,25.910432338548922,15.081412239491435,20.613907772189343,37.49231292069487
2017-08-06,23.07620624307198,26.724200921658856,15.45718498962895,20.85639707475858,39.17389551283709
2017-08-07,22.585242444698412,25.648525929358232,14.688847012056138,21.866755311461922,39.85380140539066
2017-08-08,23.081678229938507,26.503363165338193,14.399467916365468,22.501429381627442,38.308119255390736
2017-08-09,23.29743819337326,27.23072145714675,14.611890868462751,21.803422172827254,39.430303262408295
2017-08-10,23.98754689747041,25.981967901508256,14.841477082225452,21.88652569146375,38.68530772297844
2017-08-11,23.15939286960329,24.69142596635446,15.474632123946785,22.57222588328279,37.74440598470825
2017-08-12,23.69334819007101,23.9413213913219,14.888029463704274,22.14925985474389,38.38652294566042
2017-08-13,24.59536657934968,24.105865094471856,14.154008633436945,21.965724597993752,38.49310106373515
2017-08-14,24.23911533527584,24.09736093707818,13.545395161202972,22.490504379359763,38.70080126798862
2017-08-15,25.07033838674674,23.093096588217545,14.040559857948256,22.826620984159028,37.14052901538724
2017-08-16,25.93767885800258,24.133011622978774,13.617959809834328,23.96181663462117,35.7536050547123
2017-08-17,25.548415861727417,25.1976661490717,13.406212539475682,23.5428847341671,34.68767724861939
2017-08-18,25.16252772102695,24.635315753388902,13.522932883116678,23.93729819120204,36.280265272097196
2017-08-19,24.935444779572663,25.043945472408957,13.955796465643125,24.280756694639848,35.9597180169915
2017-08-20,25.839802157762012,25.682558855405638,14.133462856424206,23.734607957208134,37.055578825639564
2017-08-21,25.897949493938423,25.215567508761737,14.012854952513255,22.896215640625474,36.867237823675865
2017-08-22,26.25780644138205,24.396997810802294,13.733467623205184,22.17538871731639,35.61767300719252
2017-08-23,27.033212364867467,25.592584697874717,13.827651317574322,22.17514793317471,35.46531644470213
2017-08-24,26.756139352702057,24.584394980398997,13.893320513210654,22.42108847184893,37.181315748782154
2017-08-25,27.81709646121397,25.443461637044603,13.41004428334899,23.239990378487693,37.96339652336651
2017-08-26,28.22445556348353,26.217946691906462,13.384684563408758,23.17042310431231,38.87891826190452
2017-08-27,28.969424251540225,27.094632090993166,13.742137608773984,23.060245193901974,36.983154122368816
2017-08-28,28.34948411614663,26.266846261227297,13.864806378515421,22.843742259470815,35.827419247467915
2017-08-29,27.99086173692331,25.278300818945443,13.837389926482047,23.730471432147986,36.714925161456655
2017-08-30,26.992421373012355,25.44012158754071,13.161944925742652,24.42373772027942,36.879100385260294
2017-08-31,27.68282329479405,25.791065219205937,13.322707851882043,25.231434018647683,36.856272168495835
2017-09-01,27.89119482398657,26.51192891486503,13.732424024607955,25.07654222334682,35.76444260353975
2017-09-02,27.66342068460998,26.24164873567124,13.683785487817271,23.976510934729237,35.33153726708255
2017-09-03,28.814983619029523,27.24913997656732,13.211844347081396,24.337872131915905,35.73471799562902
2017-09-04,27.947914238195132,27.420025413090446,13.687155343836013,25.267511137486622,37.39919910384252
2017-09-05,27.956347082484886,27.87994345670404,13.089534795007706,26.38725799793685,36.04020719418612
2017-09-06,29.255007637239416,27.82694558746471,13.131696110517108,26.09966357734936,36.88260510263357
2017-09-07,28.6495774140389,28.277502023989456,12.762080713915422,26.059462665491658,35.8474302914975
2017-09-08,30.05050616025412,27.556397892498058,12.337206241120022,25.52174275425215,34.09941045539706
2017-09-09,31.416533544835037,27.645146829147134,12.184405609039054,25.198147084623784,35.47253875723816
2017-09-10,32.07419470015507,26.569291730260293,11.600403975049458,25.988148476895944,35.640997317825
2017-09-11,32.05621767142525,27.63807136758917,11.109768236426044,25.069604259632683,33.959441447719215
2017-09-12,32.47389089113815,26.56339552373598,10.89691816287596,25.001391214803505,35.53586316031694
2017-09-13,31.829008730945798,25.769717201929026,10.487645466979039,24.07438767972853,34.37045012736216
2017-09-14,33.06342004192505,24.808681523170765,10.124390664053935,24.160667394264856,33.127270938326184
2017-09-15,33.62795429838597,25.99735982542482,10.558967928471265,23.253779062805886,33.23514595650443
2017-09-16,34.20237741250766,25.54486016904727,10.086249013408787,23.226144710755236,32.30906690957962
2017-09-17,33.069429449354196,25.814704568771923,10.310250657219026,23.768054387634,32.78816459274819
2017-09-18,33.65529589859314,26.087746578396786,9.915289662967067,23.588498428669894,32.979983159876305
2017-09-19,33.24556143062239,27.214323647608058,9.591557167623016,23.741022242910766,34.57148538997321
2017-09-20,31.71643687045904,26.411507182708565,9.72736528272273,24.776355861335777,33.51891669069957
2017-09-21,30.20309523198509,26.0330352788275,9.435660660966771,24.962641870026385,34.140774806152066
2017-09-22,30.77217449143015,26.32019575010137,9.555939650665396,24.935211058326527,33.40443762903816
2017-09-23,31.075769263585453,26.96058729438448,9.24520462421984,25.159386581987786,32.65957271320751
2017-09-24,31.921004627062736,27.803111529468655,9.167807546016908,24.950988818075515,31.66555142204194
2017-09-25,32.896626465116924,26.597568470131666,8.915511223972793,25.182198108612035,30.863212751209335
2017-09-26,33.62232096378202,27.186536499440457,9.027065564785998,24.575637789587553,30.32349360371872
2017-09-27,34.38461391612826,28.35997693495663,8.581128541802654,23.65183491037315,29.036370608771293
2017-09-28,34.93692369389365,29.707470702995206,8.882007233947824,23.759126094472723,27.69273047838287
2017-09-29,35.80635912504166,29.937651287679618,8.683423279955058,24.871223531590285,27.723794730460043
2017-09-30,35.78904867650067,31.07867536012391,8.9226663630918,23.733141882328916,28.00634023892478
2017-10-01,37.21766118487777,29.802822911379554,8.683056613750324,23.60599275589012,28.552217501290468
2017-10-02,35.41123848149635,29.5002828234648,9.060531031723155,22.82535377883858,29.60794606943465
2017-10-03,35.522573677698404,29.637690985430492,9.355681404401711,22.978810705483834,28.65091192457911
2017-10-04,34.555347927458655,28.179847907317928,8.955808698303212,22.28614535957574,29.01807817884435
2017-10-05,33.83748579326861,27.187325835021387,9.087242742909746,22.182477989583006,28.810695495058624
2017-10-06,35.08877342747136,25.95169412622832,9.521389684507868,22.159822872749633,29.053201529140473
2017-10-07,34.49068530718148,26.5459308796454,9.38173835703419,21.830363016873072,28.62870922362724
2017-10-08,34.370126552511685,25.993270929521394,9.137312000200476,20.752243287383386,29.4901778160975
2017-10-09,33.57473122460643,27.134314624024945,8.931271244441195,19.84031468682329,28.817731983824835
2017-10-10,35.115833467671834,27.585873445759052,9.031107378360502,18.949166479939972,28.97058833581519
2017-10-11,36.45414443418765,26.48897249612813,8.623323715515108,19.8498877840064,29.935217455169543
2017-10-12,36.41662175919572,25.674867019961663,8.81563172272234,20.792115703255895,28.667886069377317
2017-10-13,36.19172676200737,25.906513550683187,8.641613677998174,21.360550486571412,29.73715061988202
2017-10-14,37.682872634237775,24.710090907168166,8.375734670208482,20.730159156431057,28.81274022332079
2017-10-15,35.97081277074391,24.917412663257625,8.135466025649416,21.368474945080123,29.275671090788293
2017-10-16,36.11571919526313,25.086444770670184,8.004208909467007,21.363975898634834,30.490251945502425
2017-10-17,37.02919034629824,23.904465045441302,7.804638318269307,21.18916235817486,31.293318859758184
2017-10-18,36.79459007405953,22.742371511733566,7.782976201979093,20.59802175844383,30.674052632648124
2017-10-19,35.57559398133754,22.25962132217796,8.0381525605518,21.385427901551303,31.35326483540479
2017-10-20,36.830714285331254,22.451483698765916,7.855737452830969,21.43325280663676,31.01625123262062
2017-10-21,36.05649539758153,21.336638257790707,7.496393650352257,22.40026306519123,32.48168836361463
2017-10-22,37.458305049141956,20.35056832964946,7.518681900489023,22.225520276208208,33.088067711483546
2017-10-23,36.547955037051956,20.72422918441936,7.738276670400976,21.480811671312274,34.10830836098805
2017-10-24,36.7426315184003,19.77548313735241,7.667578616371115,22.2320930393469,33.03736018347912
2017-10-25,35.79137950855866,20.586036030076283,7.8627927065343535,21.668854179159567,31.72916480282453
2017-10-26,36.9659319927421,19.717942707591025,7.681856106379108,21.443937085752527,33.14493200069912
2017-10-27,35.957629769425104,18.91682526313458,7.944984530202216,20.833838457212295,33.368068303403
2017-10-28,37.704064390200124,18.726794932072497,7.915494548308006,20.690518245512973,34.53249819368828
2017-10-29,36.43399836813852,18.40053087959756,7.96109069660559,20.70901932754982,35.173614351638534
2017-10-30,37.63422124404437,18.04911110472145,7.835720935977532,20.949579249521545,34.975262314760585
2017-10-31,36.62671720118477,18.076162537811395,8.225143766152112,21.29457592427468,34.290317437851975
2017-11-01,36.95801295564345,17.44268145931985,8.183075499486927,21.292932149944267,35.32446124874347
2017-11-02,37.23421786602341,18.166588345830494,8.017501433323924,20.698097141395102,34.95869654581982
2017-11-03,36.97514347983788,17.692703552910455,8.166617258306678,20.354834112114574,34.32578777512774
2017-11-04,37.780505940650386,18.376635439944426,8.344384870021939,19.342785103057135,33.535979796467295
2017-11-05,36.69875329233281,19.228507716824165,8.422917385525853,19.454847096706413,32.03709364097207
2017-11-06,38.41883563454354,19.569364624522645,8.142649508768633,20.32532615797299,33.02339706695948
2017-11-07,40.015274251893416,19.673614465276305,8.386112565653276,21.2936361339331,31.47150759854621
2017-11-08,40.69381595388411,19.801266443310425,8.608953024244421,20.966909173697445,30.93766840596853
2017-11-09,39.50215101584969,20.664707986067775,8.49770941876779,20.949680857058933,32.27396803302047
2017-11-10,38.65358047818877,21.386473761415914,8.398931106143396,20.50622464493488,30.684454474574153
2017-11-11,39.62611579132125,21.21493535861237,8.754840932171945,20.122934651030445,30.476311964630742
2017-11-12,40.18849462208601,22.07100437397612,9.182498474398153,20.660656559464947,30.73761379679906
2017-11-13,41.612916694419845,21.407186303197363,9.244496520658732,19.81679872286838,30.701848838170353
2017-11-14,41.8412061569286,22.448125014787582,9.144121070068138,19.07919040211665,32.122253466222524
2017-11-15,41.28441056535529,22.845766685141022,9.17119565005559,19.30386512734008,30.868056105451817
2017-11-16,40.60007933357573,23.026436872587272,9.283101522715516,18.967442111532034,30.376034754748783
2017-11-17,39.90021257025791,22.746476386720214,9.388364263444448,19.57755267554115,30.778331687789954
2017-11-18,41.57348401088039,21.684002055257434,9.772279718773307,19.251483112730767,29.830013501864023
2017-11-19,41.03668332251813,22.531642020982922,10.193775986479922,19.740587261749123,30.98590772963515
2017-11-20,39.3896418758348,23.00651957009549,10.043511312583608,19.98182129346836,32.31637782453477
2017-11-21,38.794628952316785,23.28646435730911,10.265315210779436,20.924097159383308,32.86229991032074
2017-11-22,40.36953348077705,22.173389386489482,10.009600527464144,19.91690818508815,32.35116353981475
2017-11-23,40.43039516332523,23.027485760335793,10.35710783051329,20.13243058652768,33.859609803450866
2017-11-24,38.46826656533156,22.08555528046838,10.148342433196166,19.728895830786513,33.48583139033562
2017-11-25,36.97394838525354,21.450092536578804,10.284016315960535,20.250809404898416,34.969340954524235
2017-11-26,37.47928030654947,22.30233683695762,10.618901707243994,19.55260586971938,33.362181640177575
2017-11-27,36.40325140973663,22.708632268869856,10.518023177635476,19.882719740718425,32.50944479173732
2017-11-28,34.79698097233426,23.06967526034923,10.06206248959446,20.33829560430012,33.57193417664771
2017-11-29,34.58209164910184,22.0843659727799,10.151617312498903,21.315901973329083,32.52199282094171
2017-11-30,33.20033199395119,22.77846058697907,10.508464496567335,22.09586197941472,33.55485023812414
2017-12-01,31.836007467870427,22.0342346191919,10.03597333987284,23.106453598739282,33.23856813147778
2017-12-02,32.88620818431788,21.176685841082318,10.089248522208322,22.664105390395175,34.244801172071504
2017-12-03,33.30468584345515,20.536818538127378,10.259291091859179,23.689931315908417,34.54902295031852
2017-12-04,34.556543998847744,21.03814303082461,10.199030978866741,23.26256566837901,33.86444107330654
2017-12-05,32.985671825924115,21.084703518039852,10.304045827319248,22.587894605495308,33.1899179900241
2017-12-06,31.43794211704629,21.361908927927242,10.408391564601413,23.140812572707112,34.639123423807895
2017-12-07,31.77818663477529,20.589356383198854,10.29352219661536,22.12544122375312,32.913418570082555
2017-12-08,31.246357877057154,20.37045902375115,10.753773033995618,22.493691705535923,33.67001645133508
2017-12-09,30.89203097134304,21.065603400008168,10.30692751364117,22.86782229962416,34.47991679197338
2017-12-10,29.4046491191207,21.41971571036872,9.961584471214259,22.239900935664124,35.2004944724541
2017-12-11,30.225367517142708,22.035796857649167,9.558377400973987,21.781884150699625,36.47999524632132
2017-12-12,28.948249089498642,22.457036766858472,9.467585494139392,20.800255918457683,35.58572384232948
2017-12-13,28.299006459744735,23.343017397162,9.500771058313973,21.483551872320735,36.08793432831387
2017-12-14,28.873903950774817,22.61075764314249,9.904340418112017,20.692555084689896,35.58025827165399
2017-12-15,29.970951688580662,21.935246097806274,10.119133138363503,20.50221586312192,33.89468669929705
2017-12-16,30.737979016725028,21.025818550613906,9.91223395148307,20.707052847970463,32.248393207391814
2017-12-17,30.788754309417303,22.06775881187438,9.826522182622831,20.308726958380213,31.67227322326372
2017-12-18,30.156027192151647,22.20491550151757,10.155368001726131,19.5936907366968,32.53102983721551
2017-12-19,31.47273571192821,21.86639995050384,10.543702409891857,19.290504459585176,33.61918939588441
2017-12-20,32.40622478802925,22.412457302400572,10.484821365096863,19.56689157454783,34.69778074403682
2017-12-21,32.74837419049883,23.439947899026286,10.660466696348207,20.524839697252098,34.591081780127595
2017-12-22,31.78669830360341,22.357846626263843,10.6018566417906,20.550245723807134,34.224448006786176
2017-12-23,33.24368509489048,21.307274724512787,10.30352058779524,20.791653407739677,35.33137806987172
2017-12-24,32.50257229846553,21.58312166746643,10.050789789378122,20.74709994182003,34.298833477289016
2017-12-25,33.41246849423078,20.942750233446713,9.882718501122183,20.800100688472025,35.08312736782987
2017-12-26,33.08277738623706,21.895860186567432,9.418735165327458,20.751950808291674,35.20151057977159
2017-12-27,34.70780056522803,21.59206580289624,9.24315608496981,21.751004394525783,36.23063894174512
2017-12-28,33.84407867016132,22.351127699340886,9.095598319851149,21.33802546155586,34.728353377741435
2017-12-29,32.9089051391416,21.79801618658015,9.16081455088828,20.70999717855835,34.3672702600209
2017-12-30,34.172278175225365,21.65775998998919,9.235975742780788,19.70046152426694,35.425182629493506
2017-12-31,34.723617713563975,20.74863721587371,9.565525374654321,19.040936364768804,33.78179817884747
2018-01-01,35.0581050584479,19.763918649122072,9.668021880253576,18.686155679372217,34.21326145222053
2018-01-02,34.748722587237296,19.192911437571013,9.29462147060908,18.952213880295528,34.97436273493784
2018-01-03,35.697710034035666,19.051556673308998,9.536858011120922,18.60502246350578,36.70529995546754
2018-01-04,37.07133960637881,19.68908943699268,9.165549489688331,19.250147619091738,37.45536806729392
2018-01-05,35.611342016443636,18.823986270366948,8.958609740191287,19.714668660188728,37.61204007818566
2018-01-06,36.44519491218509,18.28003140305496,8.768812132078656,20.059478620297003,36.96316243662833
2018-01-07,38.08789741916203,18.37400663981001,8.532267437183647,20.27842773291947,37.65247420675847
2018-01-08,38.329009861133954,17.73015869303515,8.922910228215013,20.615960361535763,38.52819235301589
2018-01-09,36.620855145697256,16.97513305271404,9.031784100241348,19.631641373379413,37.0863741936756
2018-01-10,35.21984624564976,17.058695244805975,9.163410156980213,18.72052731476317,38.86672918919957
2018-01-11,34.206761592891986,17.47119262998845,9.578705268787104,17.940416665527053,39.30940253477119
2018-01-12,34.12566237876286,17.379887057389237,9.115191614424237,17.406820498625272,40.926644103876086
2018-01-13,35.37301456616203,17.08439514004825,9.503407977017716,17.791005729835966,42.76819469699327
2018-01-14,35.16224610761684,17.0873359484587,9.321574699826092,17.364039345828587,43.564315801443456
2018-01-15,35.4101532371655,16.56149979043892,9.29187494941119,16.596812371287736,44.50781230602671
2018-01-16,36.13289415096756,16.092024913025604,9.078470167936295,17.259415039615146,42.52859090291025
2018-01-17,36.09083675358981,15.862588366092687,9.211170566276854,17.44723015713507,41.58079033160608
2018-01-18,34.424521703097454,16.502055345030488,9.101317969576277,18.238300154286456,40.23615868307692
2018-01-19,35.77323001619624,16.74543662238132,8.949129294550644,17.452599545599647,40.56160866344172
2018-01-20,36.092809531976044,16.782297504969012,8.887941168145561,18.06163932767513,41.01584072304505
2018-01-21,36.39353813996314,16.855960699311634,8.763804535424585,18.776604920473883,41.09001751981256
2018-01-22,36.61057517459298,16.142962138706093,9.084741496185057,19.203137238928456,42.97593676827799
2018-01-23,36.236622160992546,15.864084460194363,9.299739756969728,19.301912050210863,41.149472407422316
2018-01-24,35.088074570459014,16.396766781144354,9.491468290995925,19.85910285361735,41.342504668717254
2018-01-25,34.716910314576985,16.018979876039747,9.732917559565804,19.579448006301746,42.14291118807165
2018-01-26,33.58538680731133,16.818528403805445,9.780189448892944,18.963818181253107,43.714210433595795
